stop_id,stop_name,stop_lat,stop_lon
C2460,Lagunilla 2494,-31.4369,-64.22134
C2440,25 de Mayo 1317,-31.41469,-64.16537
C2204,Alexander Fleming 2083,-31.433446,-64.235831
C4044 CO,Avenida Vélez Sarsfield 646,-31.422854,-64.190025
C2146,Ramón García De León Y Pizarro 2282,-31.38118,-64.14166
C2130,Díaz Colodrero 3260,-31.37265,-64.14467
C3224,Avenida Capdevila 2007,-31.37943,-64.14407
C3192,Paysandú 2372,-31.3896,-64.15301
C3180,Oncativo 1200,-31.40944,-64.16882
C3160,Maestro Vidal 1787,-31.429977,-64.230018
C2578,Luis Agote 3057,-31.42422,-64.22798
C2560,Cochabamba 1801,-31.40054,-64.16414
C2242,Cochabamba 4206,-31.39452,-64.13629
C2518,Piero Astori 1677,-31.3883,-64.12211
C2506,Rafael Feliciano Alcaraz 6009,-31.38893,-64.11574
C3608,Avenida Malvinas Argentinas 4591,-31.38584,-64.11878
C3592,José María Urien 1549,-31.3906,-64.12493
C3578,Álvarez Condarco 1578,-31.39024,-64.12877
C3572,Padre Luis Monti 4978,-31.39289,-64.13025
C3310,Padre Luis Monti 3612,-31.3932,-64.14305
C3306,Padre Luis Monti 3236,-31.39418999999999,-64.14685
C3564,Padre Luis Monti 1920,-31.39927000000001,-64.16314
MA-00000533,Río Negro 1107,-31.42250915162443,-64.20899525713989
C3546,Luis Agote 2792,-31.42501,-64.22402
C3540,Luis Agote 3265,-31.42375,-64.23056
C3526,Alberto Williams 3865,-31.42698,-64.23751
C3520,Alberto Williams 4313,-31.42634,-64.24317
C3446,Panamá 2877,-31.412891,-64.14763
C3436,General Sandino 194,-31.4148,-64.15412
C3416,Zuviría 1252,-31.4205,-64.16699
C3412,La Plata 486,-31.41882,-64.16933
C3406,Avenida Elpidio González 1584,-31.43161,-64.20236
C3400,Alcalá 921,-31.43333,-64.20629
C3382,Tronador 2985,-31.443118,-64.215257
C2372,Juan Kronfus 2562,-31.43938,-64.21158
C2370,Juan Kronfus 2446,-31.43856,-64.21044
C2362,La Pampa 1993,-31.43371,-64.20979
C2352,Avenida Elpidio González 1568,-31.43094,-64.2022
C2282,Avenida Marcelo T. de Alvear 1078,-31.4265,-64.19467
C4188,Achával Rodríguez 316,-31.4241,-64.1924
C2346,David Luque 278,-31.41383,-64.16855
C2342,San Nicolás 437,-31.41847,-64.16809
C2330,República Dominicana 87,-31.41582,-64.15984
C2324,25 de Mayo 2031,-31.41224,-64.15626
C2316,Yatasto 301,-31.41534,-64.15114
C2118,Aviador Silvio Pettirossi 3426,-31.44757,-64.24817
C2310,Costa Rica 2801,-31.413451,-64.147649
C2116,Aviador Silvio Pettirossi 3246,-31.44571,-64.24817
C2096,Avenida Fuerza Aérea 3484,-31.43176,-64.23412
C2094,Avenida Fuerza Aérea 3078,-31.43145000000001,-64.22958
C2414,San Antonio 3799,-31.45238937917243,-64.23770427703859
C3374,Río Negro 3413,-31.446513295286177,-64.21549558639528
C4214,Avenida Ingeniero Medina Allende S/N,-31.43813,-64.19243
C3328,Montemayor 2583,-31.379607983070503,-64.13181066513063
C3278,Oncativo 1786,-31.40801,-64.16164
C3262,Avenida Julio A. Roca 751,-31.42871,-64.20221
C2280,Sarmiento 1541,-31.40979,-64.16424
C2225,Avenida Capdevila 2801,-31.377048,-64.131312
C2488,Avenida Agustín Roque Arias 2851,-31.44193665067958,-64.24278974533082
C2420,24 de Septiembre 2701,-31.40912,-64.15
C3474,Avenida Antártida 2652,-31.440267,-64.223517
C2198,Alberto Williams 3102,-31.428184,-64.229702
C4168,Avenida Pueyrredón 487,-31.42543,-64.19517
C2154,Tinta 2002,-31.3854,-64.14534
C2132,Díaz Colodrero 3134,-31.37417,-64.14468
C3228,Díaz Colodrero 2860,-31.37716,-64.14467
C3196,Tarija 2362,-31.38986,-64.15007
C3182,Pringles 988,-31.406031,-64.170073
C3164,Maestro Vidal 1405,-31.424418,-64.228534
C3144,Luis Pasteur 3169,-31.44496,-64.23936
C2598,Alberto Williams 4296,-31.42631,-64.24272
C2574,Luis Agote 2730,-31.42517000000001,-64.22305
C2556,Cochabamba 2116,-31.39937,-64.1604
C2558,Cochabamba 1907,-31.40001,-64.16247
C2254,Cochabamba 3170,-31.39524000000001,-64.14719
C2252,Cochabamba 3434,-31.39474,-64.14505
C2546,Martin Allende 1543,-31.39061,-64.12937
C2238,Jacinto de Altoaguirre 1331,-31.39391,-64.13408
C2528,José María Urien 1623,-31.38941,-64.1247
C2520,Piero Astori 1547,-31.39025,-64.12243
C3614,Rafael Feliciano Alcaraz 6000,-31.38897,-64.11604
C3610,Antonio Machoni 1693,-31.38805,-64.11868
C3588,Avenida Malvinas Argentinas 3791,-31.38728,-64.12435
C3580,Álvarez Condarco 1663,-31.38872,-64.12877
C3568,Padre Luis Monti 4577,-31.39296,-64.13359
C3312,Padre Luis Monti 3764,-31.393,-64.14086
C3302,Padre Luis Monti 2874,-31.39496,-64.14953
C3292,Padre Luis Monti 2266,-31.39759,-64.15785
C3566,Padre Luis Monti 2172,-31.39826,-64.15996
C3560,Río Negro 1359,-31.427103,-64.210179
C3550,Luis Agote 2486,-31.42588,-64.21958
C3548,Luis Agote 2620,-31.42545,-64.22175
C3538,Luis Agote 3457,-31.42333,-64.23272
C3530,Alcorta 3773,-31.42478,-64.23734
C3528,Graham Bell 1616,-31.42669,-64.23664
C3252,Aviador Kingsley 1599,-31.42598,-64.24702
C3432,Rosario de Santa Fe 1990,-31.41339,-64.15651
C3420,Zuviría 1663,-31.42136,-64.16235
C3422,Copiapó 505,-31.42074,-64.16071
p7_vuelta_a,Tucumán 34,-31.414359,-64.187901
C3264,Avenida Julio A. Roca 579,-31.42877,-64.19921
C3266,Avenida Julio A. Roca 457,-31.42797,-64.1966
C3394,Emilio Achával 2108,-31.436043,-64.208333
C3386,Juan Kronfus 2583,-31.43964,-64.21191
C3385,Carlos Luna 2806,-31.441575,-64.212009
C3378,Manuel Baigorria 1372,-31.44554,-64.21215
C2378,Guayama 1921,-31.4428,-64.21546
C3246,Aviador Kingsley 1351,-31.42153124991518,-64.24699544906618
c2482,Reconquista 3766,-31.437593545518677,-64.237864263765
C2418,Los Mártires 23,-31.41183,-64.149
C3506,Oncativo 2370,-31.40607,-64.15409
C3498,Avenida 24 de Septiembre 2084,-31.41155,-64.15778
C3482,Aconquija 2480,-31.43854,-64.21656
C3473,Avenida Antártida 2902,-31.440234,-64.227169
C2194,Maestro Vidal 1292,-31.422584,-64.228179
C2164,Puerto Rico 2444,-31.38889,-64.14945
C2144,Ramón García De León Y Pizarro 2331,-31.38089,-64.1406
C2128,Díaz Colodrero 3420,-31.37072,-64.14467
C3236,Díaz Colodrero 3372,-31.37138,-64.14463
C3208,Tinta 2002,-31.38567,-64.1453
C3179,David Luque 466,-31.411611,-64.169335
C3162,Maestro Vidal 1647,-31.427818,-64.229445
C2580,Luis Agote 3227,-31.4239,-64.22967
C2554,Cochabamba 2201,-31.39873,-64.15835
C2250,Cochabamba 3519,-31.39456,-64.14392
C2552,Padre Luis Monti 4711,-31.39291,-64.13242
C2512,Antonio Machoni 1809,-31.38634,-64.11838
C3604,Avenida Malvinas Argentinas 4307,-31.38684,-64.12184
C3576,Álvarez Condarco 1474,-31.39161,-64.12876
C3308,Padre Luis Monti 3486,-31.39368,-64.14471
C3562,Padre Luis Monti 1693,-31.40024,-64.16624
C3552,Luis Agote 2341,-31.42631,-64.21741
C3544,Luis Agote 2903,-31.42468999999999,-64.2257
C3532,José Iseas 1500,-31.42399,-64.23706
C3524,Alberto Williams 4051,-31.4266,-64.23944
C3248,Aviador Kingsley 1450,-31.42324,-64.247
C3440,Panamá 2393,-31.41431,-64.15142
C3424,Copiapó 319,-31.4189,-64.16027
C3414,Zuviría 1046,-31.42008999999999,-64.16918
C4144,Belgrano 655,-31.42253377238923,-64.19138822704552
C3396,Alejandro Dumas 1929,-31.43419,-64.20857
C3388,Juan Kronfus 2484,-31.43873,-64.21061
C3371,Doctor Horacio Martinez 3615,-31.449104,-64.214278
C2366,Emilio Achával 2096,-31.43577,-64.20823
C2360,La Pampa 1755,-31.43227,-64.2094
p33_reg,Avenida Julio A. Roca 486,-31.42839,-64.19789
p25_ida_a1,Avenida Vélez Sarsfield 639,-31.422803856520062,-64.18992877006532
C2338,Américo Vespucio 1469,-31.41983,-64.16441
C2332,República Dominicana 275,-31.41801999999999,-64.16046
C2328,General Martín de Güemes 34,-31.41444,-64.16043
C2314,Sinsacate 2509,-31.4149,-64.14954
C2120,Estocolmo 4767,-31.44858,-64.24917
C2312,Los Mártires 282,-31.41442,-64.14804
C2112,Aviador Kingsley 2790,-31.440791,-64.246994
C2104,Avenida Fuerza Aérea 4342,-31.43237,-64.2438
C2100,Avenida Fuerza Aérea 3994,-31.43215,-64.24054
C2098,Avenida Fuerza Aérea 3744,-31.43197,-64.23745
C2086,Avenida Fuerza Aérea 2202,-31.43065,-64.2182
C2090,Avenida Fuerza Aérea 2736,-31.43109000000001,-64.22443
C2076,Avenida Pueyrredón 1688,-31.42094,-64.20976
C2072,Avenida Pueyrredón 1181,-31.42283,-64.20346
C2066,Sarmiento 1387,-31.41043,-64.16651
C2068,Sarmiento 1120,-31.41112,-64.16914
C2056,Viamonte 1455,-31.40025,-64.16966
C2050,Avenida Bulnes 1954,-31.39639,-64.16074
C2386,San Antonio 1598,-31.446659744222554,-64.21882152557374
C2388,San Antonio 1255,-31.446220396726698,-64.21457290649415
C2452,Tronador 2466,-31.43825,-64.21518
C2436,Eufrasio Loza 223,-31.41044,-64.15576
C3462,Reconquista 3609,-31.43763,-64.23623
C2192,Franz Schubert 1134,-31.419501,-64.226744
C2160,Tridentina 1899,-31.38841,-64.14661
C2140,Avenida Capdevila 2232,-31.37897,-64.14117
C2124,José Villegas 2163,-31.36897,-64.14204
C3232,Díaz Colodrero 3228,-31.37379,-64.14463
C3206,Tridentina 2003,-31.38718,-64.14529
C3156,Díaz de La Fuente 2315,-31.435054,-64.236968
C3142,Frontera 3833,-31.445878,-64.238703
C2596,Alberto Williams 4173,-31.42637,-64.2405
C2260,Cochabamba 2544,-31.39684,-64.15238
C2246,Cochabamba 3807,-31.39432,-64.14054
C2548,Martin Allende 1415,-31.39249,-64.12939
C2532,Avenida Malvinas Argentinas 3783,-31.38751999999999,-64.12818
C2530,José María Urien 1751,-31.38751,-64.12439
C3600,Piero Astori 1552,-31.3902,-64.12236
C3570,Padre Luis Monti 4763,-31.39293,-64.13249
C3304,Padre Luis Monti 3062,-31.39463,-64.14848
C4018,Avenida Colón 72,-31.413405386971025,-64.18393135070802
MA-00000491,Luis Agote 3044,-31.424174066745387,-64.22788612150214
C3522,Alberto Williams 4238,-31.42634,-64.24152
C3442,Panamá 2599,-31.41386,-64.14976
C3418,Zuviría 1470,-31.4209,-64.16468
C3408,Avenida Elpidio González 1479,-31.42931,-64.20167
C3384,Río Negro 2801,-31.4413,-64.21399
C2376,Tronador 2838,-31.44159444,-64.21491111
C2374,Carlos Luna 2717,-31.44111667,-64.212925
C2356,Fuencarral 917,-31.4324,-64.20597
C2354,Fuencarral 758,-31.43292,-64.20322
C4042,Avenida Vélez Sarsfield 322,-31.419147,-64.188487
C2340,Américo Vespucio 1245,-31.41942,-64.16664
C2336,Américo Vespucio 1667,-31.42026,-64.16219
C2326,25 de Mayo 1803,-31.41306,-64.15941
C2322,Nueva Zelanda 127,-31.41438,-64.15508
C2320,Sinsacate 2091,-31.41606,-64.15377
C2308,Costa Rica 2964,-31.413268,-64.146269
C2106,Aviador Kingsley 2362,-31.43565,-64.246969
C2114,Aviador Silvio Pettirossi 3002,-31.44333,-64.2481
C2102,Aviador Kingsley 2101,-31.433808,-64.247009
C2110,Aviador Kingsley 2592,-31.438834,-64.246963
C2082,Sol de Mayo 1351,-31.42646,-64.213
C2088,Avenida Fuerza Aérea 2550,-31.43083,-64.22171
C2092,Avenida Fuerza Aérea 2900,-31.43125,-64.22698
C2078,Sol de Mayo 1072,-31.42188,-64.21179
C2080,Sol de Mayo 1229,-31.42403,-64.21236
C2074,Avenida Pueyrredón 1386,-31.42199,-64.2061
C4160,Paso de los Andes 823,-31.42096,-64.2023
C4184,República de Israel 500,-31.410406651295357,-64.18086290359498
C4158,Paso de los Andes 561,-31.41832000000001,-64.20133
C2064,Viamonte 631,-31.4089,-64.16646
C2070,Sarmiento 973,-31.41165000000001,-64.17105
C2054,Avenida Bulnes 1702,-31.39809,-64.16609
C2564,Charcas 1399,-31.40244,-64.16883
C2566,Viamonte 1067,-31.40424,-64.16818
C2048,Avenida Bulnes 2261,-31.39542000000001,-64.15894
C2036,Avenida Malvinas Argentinas 2319,-31.39043,-64.1406
C3352,Tafí 1120,-31.451291073742883,-64.21337127685548
C7513,Laboulaye 189,-31.483704,-64.207052
C7551,Avenida Alem 3156,-31.372976,-64.150715
C7976,Cleto Aguirre 5946,-31.409175,-64.263014
C7997,Avenida Colón 4109,-31.398237,-64.23396
C7990,Avenida Colón 2042,-31.405631,-64.209659
C6128,Jorge Eduardo Newbery 824,-31.352043,-64.183964
C6470,Juan de Constans 583,-31.368749,-64.18244
C6430,Río Negro 4979,-31.469434,-64.221445
C6463,De Mauro 99,-31.480282,-64.205314
C6399,28 de Julio 3619,-31.372216,-64.180584
C6053,Jorge Eduardo Newbery 559,-31.352496,-64.180831
C6389,Córdoba S/N,-31.34279752089547,-64.16921138763429
C6155,Cacheuta 4128,-31.456343,-64.214648
C6549,Paso de los Andes 2532,-31.439932,-64.207921
C6532,Los Cocos 514,-31.434023,-64.200835
C6034,Manuel Baigorria 902,-31.44471012399707,-64.20723438262941
C6337,Río Negro 6746,-31.483649,-64.225377
C6317,Arroyo De La Reducción 1330,-31.46549,-64.220077
C6199,Avenida Vélez Sarsfield 1498,-31.432306,-64.193973
C6373,Camilo Henríquez 2866,-31.475634,-64.250375
C6232,Avenida Vélez Sarsfield 3437,-31.449712,-64.199601
C6380,Río Quilpo 4809,-31.467115,-64.218907
C6360,José Benito Cottolengo 924,-31.48401,-64.225677
C6338,Atlántida 1901,-31.481188,-64.242441
C6512,El Arañado 1545,-31.47765428377793,-64.22715716063975
C7542,Avenida Leandro N. Alem 889,-31.39243512057838,-64.16538655757905
C6425,Avenida Colón 227,-31.41276902206838,-64.18621659278871
C6322,Camilo Henríquez 2790,-31.475487,-64.24824
C6680,Rosario Del Dorado 2285,-31.46518368847489,-64.23717856407167
C6611,Huiliches 1259,-31.455565,-64.21733
C6008,Michigan 1900,-31.468112,-64.230945
C4943,Avenida Bernardo O'higgins S/N,-31.54109,-64.168772
C4905,Camino a San Carlos 6966,-31.496585,-64.168997
C6070,Avenida General Paz 199,-31.412961305443687,-64.18583035469057
C4902,Ciudad De Valparaíso 7938,-31.506611,-64.189875
C4895,Ciudad De Valparaíso 7934,-31.506447,-64.190165
C4883,Camino a San Antonio 5902,-31.484024,-64.189146
C4870,Camino a San Carlos 6579,-31.491609,-64.168729
C4814,Avenida Bernardo O'higgins S/N,-31.541346,-64.168439
C4810,Huascha 3096,-31.447973,-64.160687
C4799,Luis de Góngora 1408,-31.380409,-64.19296
C4787,Florencio Sánchez 4102,-31.368332,-64.191876
C4850,Tristán de Tejeda 731,-31.36366,-64.191093
C4838,Angel Gallardo 1898,-31.373901,-64.198861
C4828,Suquía 789,-31.386899,-64.195207
C4827,Gobernador Julio Roca S/N,-31.432526367173274,-64.17160391807558
C4646,Avenida Padre Claret 5888,-31.346183,-64.235719
C4724,Manuel Cardeñosa 4600,-31.357027,-64.230473
C9577,Avenida Madrid 2305,-31.435396237611076,-64.16875004768373
C6097,Mariano Fragueíro 1515,-31.397703596643648,-64.18667994439602
C6092,José Baigorri 747,-31.392255387894984,-64.18501362204552
C2038,Avenida Malvinas Argentinas 2153,-31.39104,-64.14334
C2018,Celestino Vidal 2713,-31.37796,-64.1399
C3124,Julio de Vedia 3876,-31.36488,-64.13815
C3106,Avenida Capdevila 2692,-31.37815,-64.1333
C3092,Avenida Malvinas Argentinas 2485,-31.38976,-64.13755
C3086,Avenida Malvinas Argentinas 1915,-31.39181,-64.14626
C3076,Avenida Bulnes 2166,-31.39636,-64.16043
C3060,25 de Mayo 1359,-31.41368,-64.16555
C3040,Avenida Julio A. Roca 1502,-31.42945,-64.21163
C3002,Aviador Silvio Pettirossi 3431,-31.44771,-64.24811
C1328,Avenida Recta Martinoli 7487,-31.34767,-64.26595
C1668,Avenida Zanon Eguia 9163,-31.34091,-64.29396
C0566,Avenida Recta Martinoli 8929,-31.343136558045625,-64.28972840309144
C4256,Avenida Cruz Roja Argentina 349,-31.443313,-64.193069
C1630,Avenida Ricardo Rojas 7567,-31.335045,-64.265272
C1610,Avenida Enrique Bodereau 8637,-31.323090032911427,-64.28862333297731
C1594,San Jerónimo 259-223,-31.31518910108295,-64.30421391019755
C0596,Avenida Ricardo Rojas 7426,-31.336108732442103,-64.2629100009799
C4220,Avenida Ciudad De Valparaíso S/N,-31.438332,-64.1858
C0624,Eva Perón 8936,-31.313211101082953,-64.29111691152254
C1590,James Franck 5482,-31.46473,-64.0823
C1572,Avenida Torcuato Wermuth 5000,-31.45938,-64.10182
C1131,Avenida Amadeo Sabattini 5391,-31.455428,-64.111737
C0448,Avenida Torcuato Wermuth 4908,-31.45873,-64.10176
C9076,Avenida Madrid 2211,-31.433684,-64.168755
C1508,Avenida Gobernador Amadeo Sabattini S/N,-31.4909,-64.07662
C1488,Cipriano Perelló 5097,-31.46692,-64.11376
C1476,Piedra Labrada 7775,-31.325919,-64.268781
C0222,Cruz Alta 8390,-31.31466,-64.28262
C0204,Piedra Labrada 8350,-31.32549,-64.28182
C0174,Cipriano Perelló 4706,-31.46464,-64.11066
C6257,Buenos Aires 724,-31.425006,-64.186538
C1412,Avenida La Cordillera 4517,-31.36089,-64.23254
C0484,Juan Masjoan 5902,-31.34222,-64.243559
C0316,José de Goyechea 3398,-31.37826,-64.22319
C0302,José Ignacio De La Roza S/N,-31.44437145343748,-64.10932302474977
C0352,Bulevar Los Alemanes 5940,-31.34328,-64.24523
C0334,Avenida La Cordillera 4476,-31.361098729672957,-64.23181818457155
C1094,Avenida Sabattini 1634,-31.43158,-64.16454
C1264,Malalco 7459,-31.32387,-64.26594
C1285,Los Espinillos 5286,-31.461848001613898,-64.0996026992798
C0414,Malalco 7399,-31.3236,-64.26536
C0392,Avenida Los Chañares 5339,-31.462498,-64.09701
C0246,Cangallo 1928,-31.4323,-64.11924
C0696,Calingasta 5331,-31.440902,-64.116715
C1676,Calingasta 5324,-31.441113,-64.117042
C1222,Pascana 4100,-31.43026,-64.12771
C1210,Avenida Tte. Gral. Donato Álvarez 7417,-31.33605,-64.26161
C1200,Avenida Donato Álvarez 8279,-31.32714,-64.267
C0158,Sergio Camargo 7599,-31.34033,-64.26716
C0140,Avenida Rafael Núñez 6309,-31.34437000000001,-64.25167
C1350,Avenida Carlos Federico Gauss 5033,-31.36319,-64.25357
C2044,Santiso y Moscoso 2558,-31.39325,-64.15202
C2022,Avenida Capdevila 2647,-31.37775,-64.13407
C2006,Julio de Vedia 3577,-31.36961,-64.13824
C3112,Julio de Vedia 2964,-31.376,-64.13824
C3068,Roma 1272,-31.402,-64.16767
C4019,Avenida Colón 87,-31.413465,-64.18413
C3046,Río Negro 1105,-31.42259,-64.20909
C3028,Avenida Fuerza Aérea 3039,-31.43166,-64.23062
C3008,Aviador Silvio Pettirossi 2855,-31.44159,-64.24806
C1354,Avenida Simón Laplace 5201,-31.36241,-64.25099
C1332,Avenida Recta Martinoli 6965,-31.34805,-64.26033
C1314,Avenida Recta Martinoli 8709,-31.34584,-64.28436
C1654,Ricardo Santos 10498,-31.33461,-64.3098
C0552,Avenida Recta Martinoli 8114,-31.347136,-64.273857
C0546,Avenida Recta Martinoli 7280,-31.34775,-64.2638
C0540,Avenida Recta Martinoli 6525,-31.34824,-64.25652
C4074,Avenida Hipólito Yrigoyen 537,-31.42717,-64.18556
C1622,Avenida Ricardo Rojas 8753,-31.33758810729133,-64.28510427474977
C0600,Avenida Ricardo Rojas 8134,-31.336005,-64.276538
C4126,Bulevar Chacabuco 560,-31.423940547413803,-64.18292049318552
C0637,San Lorenzo 101,-31.315794,-64.306911
C1554,Delfín Huerco S/N,-31.45078,-64.11219
C0452,Eduardo Baravalle 6068,-31.45515,-64.10344
C0436,Alberto Michelson 7450,-31.46217,-64.08437
C0646,Córdoba S/N,-31.48994,-64.08396
p11_ida,Avenida Emilio Olmos 434,-31.415496,-64.177364
C1466,Piedra Labrada 8353,-31.325509588675217,-64.28158521652223
C0206,Molleyaco 8300,-31.324357,-64.281216
C0180,Avenida General Manuel Savio 6338,-31.46151,-64.11228
C1418,Avenida La Cordillera 4043,-31.36325,-64.22713
C0322,Bulevar Los Granaderos 3400,-31.37147,-64.2218
C0312,Avenida Cangallo 2896,-31.44277,-64.11865
C1180,Avenida Donato Álvarez 9241,-31.31861389000001,-64.27306667
C0192,Avenida Donato Álvarez 8002,-31.32978,-64.26509
C1600,Eva Perón 9401,-31.313214690795128,-64.29549112915993
C0372,Julio Tristany 8346,-31.326018237374136,-64.2520594596863
C1394,Bulevar Los Alemanes 5817,-31.34337,-64.24331
C1370,Eugenio Pizzolatto 6829,-31.32285,-64.25559
C0360,Martín Fermín 7847,-31.33245,-64.24636
C1106,Avenida Sabattini 3058,-31.43343,-64.14802
C1268,Valerio Beta 7421,-31.32566,-64.26404
C1287,Los Algarrobos 6488,-31.461564,-64.097714
C0416,Malalco 7225,-31.32259,-64.26339
C0186,Avenida Donato Álvarez 7380,-31.33638,-64.2607
C0270,Avenida Donato Álvarez 8630,-31.32376,-64.26927
C0260,Pascana 4142,-31.43111,-64.12915
C0678,Calingasta 5414,-31.441163,-64.114317
C0694,Ancastí 5399,-31.439154,-64.11678
C0286,Coligüe 9288,-31.318614,-64.2715
C1230,Callao 1882,-31.43150106520535,-64.12048101425172
C1112,Centeno 3772,-31.43226,-64.13721
C1170,Avenida Donato Álvarez 10099,-31.3086,-64.28069
C0156,José María Morelos 7600,-31.34181,-64.26706
C0146,Avenida Ricardo Rojas 7304,-31.33838,-64.25994
C0088,Avenida Castro Barros 958,-31.39686,-64.19981
C1374,Julio Tristany 8339,-31.326118191102804,-64.25215736031532
MA-00000546,De la Industria 896,-31.442728426186925,-64.18280482292177
C2046,Avenida Juan XXIII 1204,-31.39443,-64.15576
C2014,Celestino Vidal 3015,-31.37533,-64.1399
C3120,Julio de Vedia 3678,-31.36769,-64.13816
C3110,Julio de Vedia 2794,-31.37785,-64.13825
C3054,Avenida 24 de Septiembre 743,-31.415462097972014,-64.17270999401808
C3052,Avenida Pueyrredón 1019,-31.42455,-64.20242
C3014,Aviador Silvio Pettirossi 2295,-31.43582,-64.24798
C1340,Avenida Carlos Federico Gauss 5987,-31.35246,-64.24928
C1318,Avenida Recta Martinoli 8333,-31.34691,-64.27829
C1660,Avenida Zanon Eguia 9915,-31.33581,-64.30278
C0560,Avenida Recta Martinoli 8714,-31.34592,-64.28398
C4096,Humberto Primo 871,-31.40686,-64.19273
C1628,Avenida Ricardo Rojas 8053,-31.334806886245882,-64.27261590957643
C1608,Avenida Enrique Bodereau 8867,-31.319799703900483,-64.28848385810853
C0608,Agrimensor Enrique Bodereau 7538,-31.333759,-64.288063
C0592,Ducasse 886,-31.40386403884156,-64.19209063053133
C4212,Maestro Marcelo López 3512,-31.4401,-64.19277
C0626,Eva Perón 9234,-31.313118101082953,-64.29426991158482
C1588,James Franck 5302,-31.46278,-64.08229
C1564,Augusto Fernando Marzano 4631,-31.45279,-64.10387
C0470,Manuel Leiva 5540,-31.45289,-64.11006
C0444,A Capilla De Los Remedios 6825,-31.45837,-64.09339
C1512,Córdoba S/N,-31.48991,-64.081
C9491,Agustín Gamarra 5749,-31.463189,-64.110525
C1470,Piedra Labrada 8189,-31.325701,-64.27747
C1452,Cruz Alta 8189,-31.3156,-64.27898
C0212,Molleyaco 8000,-31.321303,-64.275254
C0188,Avenida Donato Álvarez 7612,-31.333844665427883,-64.26223039627077
C1438,Calingasta 5314,-31.44113113809626,-64.11736965179445
